ticker,date,close,volume,tri,mktcap
1 HK Equity,2016-03-08,97.1,2707860.0,97.1,374774.7338
1 HK Equity,2016-03-09,97.3,3911702.0,97.3,375546.6694
1 HK Equity,2016-03-10,98.3,6435595.0,98.3,379406.3474
1 HK Equity,2016-03-11,99.15,5415059.0,99.15,382687.0737
1 HK Equity,2016-03-14,99.1,4792369.0,99.1,382494.0898
1 HK Equity,2016-03-15,98.9,4660043.0,98.9,381722.1542
1 HK Equity,2016-03-16,99.1,4466948.0,99.1,382494.0898
1 HK Equity,2016-03-17,98.85,6872974.0,98.85,381529.1703
1 HK Equity,2016-03-18,100.6,9910606.0,100.6,388283.6068
1 HK Equity,2016-03-21,100.0,6013018.0,100.0,385967.8
1 HK Equity,2016-03-22,102.4,6629381.0,102.4,395231.0272
1 HK Equity,2016-03-23,101.4,5052010.0,101.4,391371.3492
1 HK Equity,2016-03-24,100.3,3764851.0,100.3,387125.7034
1 HK Equity,2016-03-29,100.3,4527446.0,100.3,387125.7034
1 HK Equity,2016-03-30,102.3,6315732.0,102.3,394845.0594
1 HK Equity,2016-03-31,100.7,6723381.0,100.7,388669.5746
1 HK Equity,2016-04-01,100.8,3514145.0,100.8,389055.5424
1 HK Equity,2016-04-05,98.8,5957152.0,98.8,381336.1864
1 HK Equity,2016-04-06,99.8,3154233.0,99.8,385195.8644
1 HK Equity,2016-04-07,99.25,5044111.0,99.25,383073.0415
1 HK Equity,2016-04-08,99.0,5298637.0,99.0,382108.122
1 HK Equity,2016-04-11,98.95,3645096.0,98.95,381915.1381
1 HK Equity,2016-04-12,97.6,6030433.0,97.6,376704.5728
1 HK Equity,2016-04-13,99.2,8913252.0,99.2,382880.0576
1 HK Equity,2016-04-14,99.0,7605382.0,99.0,382108.122
1 HK Equity,2016-04-15,99.3,4162764.0,99.3,383266.0254
1 HK Equity,2016-04-18,97.45,8492372.0,97.45,376125.6211
1 HK Equity,2016-04-19,97.4,6393609.0,97.4,375932.6372
1 HK Equity,2016-04-20,97.15,6109347.0,97.15,374967.7177
1 HK Equity,2016-04-21,97.5,6515613.0,97.5,376318.605
1 HK Equity,2016-04-22,96.9,6406282.0,96.9,374002.7982
1 HK Equity,2016-04-25,96.4,3845806.0,96.4,372072.9592
1 HK Equity,2016-04-26,95.4,7989988.0,95.4,368213.2812
1 HK Equity,2016-04-27,94.55,7212055.0,94.55,364932.5549
1 HK Equity,2016-04-28,94.2,9132062.0,94.2,363581.6676
1 HK Equity,2016-04-29,93.0,9844458.0,93.0,358950.054
1 HK Equity,2016-05-03,92.4,6976210.0,92.4,356634.2472
1 HK Equity,2016-05-04,93.0,7407329.0,93.0,358950.054
1 HK Equity,2016-05-05,92.6,5119474.0,92.6,357406.1828
1 HK Equity,2016-05-06,92.7,7472550.0,92.7,357792.1506
1 HK Equity,2016-05-09,92.55,4507580.0,92.55,357213.1989
1 HK Equity,2016-05-10,93.85,5996362.0,93.85,362230.7803
1 HK Equity,2016-05-11,93.05,5476354.0,93.05,359143.0379
1 HK Equity,2016-05-12,92.2,5913512.0,92.2,355862.3116
1 HK Equity,2016-05-13,91.15,11460028.0,91.15,351809.6497
1 HK Equity,2016-05-16,91.45,4943455.0,91.45,352967.5531
1 HK Equity,2016-05-17,91.95,6335716.0,91.95,354897.3921
1 HK Equity,2016-05-18,89.1,5716897.0,90.95,343897.3098
1 HK Equity,2016-05-19,88.45,5012181.0,90.287,341388.5191
1 HK Equity,2016-05-20,89.2,5626792.0,91.052,344283.2776
1 HK Equity,2016-05-23,88.15,5568689.0,89.98,340230.6157
1 HK Equity,2016-05-24,88.75,3928070.0,90.593,342546.4225
1 HK Equity,2016-05-25,89.9,7263678.0,91.767,346985.0522
1 HK Equity,2016-05-26,89.6,5934413.0,91.46,345827.1488
1 HK Equity,2016-05-27,90.35,5298847.0,92.226,348721.9073
1 HK Equity,2016-05-30,90.3,9852484.0,92.175,348528.9234
1 HK Equity,2016-05-31,90.2,13837246.0,92.073,348142.9556
1 HK Equity,2016-06-01,89.15,10182768.0,91.001,344090.2937
1 HK Equity,2016-06-02,90.35,6505732.0,92.226,348721.9073
1 HK Equity,2016-06-03,91.35,9235266.0,93.247,352581.5853
1 HK Equity,2016-06-06,92.1,6765399.0,94.012,355476.3438
1 HK Equity,2016-06-07,92.7,6831548.0,94.625,357792.1506
1 HK Equity,2016-06-08,92.5,7075042.0,94.421,357020.215
1 HK Equity,2016-06-10,91.85,7467891.0,93.757,354511.4243
1 HK Equity,2016-06-13,89.85,8214698.0,91.716,346792.0683
1 HK Equity,2016-06-14,89.05,5348542.0,90.899,343704.3259
1 HK Equity,2016-06-15,88.6,6590501.0,90.44,341967.4708
1 HK Equity,2016-06-16,87.85,7579141.0,89.674,339072.7123
1 HK Equity,2016-06-17,88.7,4774154.0,90.542,342353.4386
1 HK Equity,2016-06-20,90.45,6857941.0,92.328,349107.8751
1 HK Equity,2016-06-21,91.05,5350036.0,92.94,351423.6819
1 HK Equity,2016-06-22,90.75,6932826.0,92.634,350265.7785
1 HK Equity,2016-06-23,91.65,10003006.0,93.553,353739.4887
1 HK Equity,2016-06-24,87.0,33800115.0,88.806,335791.986
1 HK Equity,2016-06-27,83.5,27902119.0,85.234,322283.113
1 HK Equity,2016-06-28,82.0,27493812.0,83.703,316493.596
1 HK Equity,2016-06-29,82.85,22987552.0,84.57,319774.3223
1 HK Equity,2016-06-30,84.55,18077119.0,86.306,326335.7749
1 HK Equity,2016-07-04,84.4,11140592.0,86.152,325756.8232
1 HK Equity,2016-07-05,83.0,11090522.0,84.723,320353.274
1 HK Equity,2016-07-06,82.4,12119758.0,84.111,318037.4672
1 HK Equity,2016-07-07,83.35,5117938.0,85.081,321704.1613
1 HK Equity,2016-07-08,81.9,9496882.0,83.601,316107.6282
1 HK Equity,2016-07-11,82.6,6480086.0,84.315,318809.4028
1 HK Equity,2016-07-12,84.75,12355881.0,86.51,327107.7105
1 HK Equity,2016-07-13,85.95,11973820.0,87.735,331739.3241
1 HK Equity,2016-07-14,86.45,6476404.0,88.245,333669.1631
1 HK Equity,2016-07-15,87.05,7071019.0,88.857,335984.9699
1 HK Equity,2016-07-18,87.8,5620696.0,89.623,338879.7284
1 HK Equity,2016-07-19,87.85,4470626.0,89.674,339072.7123
1 HK Equity,2016-07-20,87.55,7859835.0,89.368,337914.8089
1 HK Equity,2016-07-21,89.2,8890410.0,91.052,344283.2776
1 HK Equity,2016-07-22,88.4,6965245.0,90.235,341195.5352
1 HK Equity,2016-07-25,88.8,8232604.0,90.644,342739.4064
1 HK Equity,2016-07-26,90.3,10185397.0,92.175,348528.9234
1 HK Equity,2016-07-27,91.35,8800086.0,93.247,352581.5853
1 HK Equity,2016-07-28,91.1,7652939.0,92.992,351616.6658
1 HK Equity,2016-07-29,90.8,6626439.0,92.685,350458.7624
1 HK Equity,2016-08-01,91.75,6220297.0,93.655,354125.4565
1 HK Equity,2016-08-03,91.25,9381694.0,93.145,352195.6175
1 HK Equity,2016-08-04,91.65,5279988.0,93.553,353739.4887
1 HK Equity,2016-08-05,92.5,7000184.0,94.421,357020.215
1 HK Equity,2016-08-08,94.15,6131977.0,96.105,363388.6837
1 HK Equity,2016-08-09,94.25,4429598.0,96.207,363774.6515
1 HK Equity,2016-08-10,93.95,5125336.0,95.901,362616.7481
1 HK Equity,2016-08-11,93.25,4190563.0,95.186,359914.9735
1 HK Equity,2016-08-12,95.75,9949461.0,97.738,369564.1685
1 HK Equity,2016-08-15,97.8,8386101.0,99.831,377476.5084
1 HK Equity,2016-08-16,97.8,8243855.0,99.831,377476.5084
1 HK Equity,2016-08-17,98.4,8128186.0,100.443,379792.3152
1 HK Equity,2016-08-18,98.15,4575205.0,100.188,378827.3957
1 HK Equity,2016-08-19,97.25,4929212.0,99.269,375353.6855
1 HK Equity,2016-08-22,98.05,4021277.0,100.086,378441.4279
1 HK Equity,2016-08-23,99.0,4776538.0,101.056,382108.122
1 HK Equity,2016-08-24,98.8,3005602.0,100.851,381336.1864
1 HK Equity,2016-08-25,98.0,4863974.0,100.035,378248.444
1 HK Equity,2016-08-26,98.75,3664683.0,100.8,381143.2025
1 HK Equity,2016-08-29,98.85,2644981.0,100.902,381529.1703
1 HK Equity,2016-08-30,99.15,4041661.0,101.209,382687.0737
1 HK Equity,2016-08-31,99.7,3698751.0,101.77,384809.8966
1 HK Equity,2016-09-01,99.55,6533896.0,101.617,384230.9449
1 HK Equity,2016-09-02,102.8,12236756.0,104.934,396774.8984
1 HK Equity,2016-09-05,103.2,3620106.0,105.343,398318.7696
1 HK Equity,2016-09-06,102.2,5209502.0,104.322,394459.0916
1 HK Equity,2016-09-07,102.1,4926772.0,104.22,394073.1238
1 HK Equity,2016-09-08,102.2,5459244.0,104.322,394459.0916
1 HK Equity,2016-09-09,102.3,5963337.0,105.174,394845.0594
1 HK Equity,2016-09-12,99.5,7738695.0,102.296,384037.961
1 HK Equity,2016-09-13,99.25,4153055.0,102.039,383073.0415
1 HK Equity,2016-09-14,99.7,3163485.0,102.501,384809.8966
1 HK Equity,2016-09-15,99.85,4301604.0,102.655,385388.8483
1 HK Equity,2016-09-19,101.2,4079166.0,104.043,390599.4136
1 HK Equity,2016-09-20,99.6,4264176.0,102.398,384423.9288
1 HK Equity,2016-09-21,99.7,7077594.0,102.501,384809.8966
1 HK Equity,2016-09-22,100.4,4875926.0,103.221,387511.6712
1 HK Equity,2016-09-23,100.3,3470325.0,103.118,387125.7034
1 HK Equity,2016-09-26,99.2,3059514.0,101.987,382880.0576
1 HK Equity,2016-09-27,99.0,4681790.0,101.782,382108.122
1 HK Equity,2016-09-28,99.35,4793931.0,102.141,383459.0093
1 HK Equity,2016-09-29,99.7,4066022.0,102.501,384809.8966
1 HK Equity,2016-09-30,98.6,6769201.0,101.37,380564.2508
1 HK Equity,2016-10-03,99.45,3730767.0,102.244,383844.9771
1 HK Equity,2016-10-04,99.45,3052066.0,102.244,383844.9771
1 HK Equity,2016-10-05,99.25,4699593.0,102.039,383073.0415
1 HK Equity,2016-10-06,98.7,5464018.0,101.473,380950.2186
1 HK Equity,2016-10-07,98.0,5023191.0,100.754,378248.444
1 HK Equity,2016-10-11,95.4,14084031.0,98.08,368213.2812
1 HK Equity,2016-10-12,96.1,4591908.0,98.8,370915.0558
1 HK Equity,2016-10-13,95.4,4929268.0,98.08,368213.2812
1 HK Equity,2016-10-14,96.9,5818758.0,99.623,374002.7982
1 HK Equity,2016-10-17,96.45,4901748.0,99.16,372265.9431
1 HK Equity,2016-10-18,97.45,5124254.0,100.188,376125.6211
1 HK Equity,2016-10-19,97.65,3683876.0,100.394,376897.5567
1 HK Equity,2016-10-20,98.2,3886507.0,100.959,379020.3796
1 HK Equity,2016-10-24,98.95,7591408.0,101.73,381915.1381
1 HK Equity,2016-10-25,98.5,6127467.0,101.268,380178.283
1 HK Equity,2016-10-26,97.3,3281073.0,100.034,375546.6694
1 HK Equity,2016-10-27,96.25,4040992.0,98.954,371494.0075
1 HK Equity,2016-10-28,95.1,4989057.0,97.772,367055.3778
1 HK Equity,2016-10-31,95.95,6261449.0,98.646,370336.1041
1 HK Equity,2016-11-01,96.9,4939876.0,99.623,374002.7982
1 HK Equity,2016-11-02,95.85,3722377.0,98.543,369950.1363
1 HK Equity,2016-11-03,95.45,3479357.0,98.132,368406.2651
1 HK Equity,2016-11-04,95.5,4545690.0,98.183,368599.249
1 HK Equity,2016-11-07,95.85,3260689.0,98.543,369950.1363
1 HK Equity,2016-11-08,96.1,2369086.0,98.8,370915.0558
1 HK Equity,2016-11-09,94.05,9161691.0,96.693,363002.7159
1 HK Equity,2016-11-10,94.75,5634013.0,97.412,365704.4905
1 HK Equity,2016-11-11,93.8,5313578.0,96.436,362037.7964
1 HK Equity,2016-11-14,93.35,3527094.0,95.973,360300.9413
1 HK Equity,2016-11-15,93.6,2404331.0,96.23,361265.8608
1 HK Equity,2016-11-16,93.5,3255910.0,96.127,360879.893
1 HK Equity,2016-11-17,93.6,6460751.0,96.23,361265.8608
1 HK Equity,2016-11-18,94.9,6587831.0,97.566,366283.4422
1 HK Equity,2016-11-21,95.75,5057529.0,98.44,369564.1685
1 HK Equity,2016-11-22,96.5,3567071.0,99.211,372458.927
1 HK Equity,2016-11-23,96.2,3678531.0,98.903,371301.0236
1 HK Equity,2016-11-24,95.6,2756949.0,98.286,368985.2168
1 HK Equity,2016-11-25,95.1,3661207.0,97.772,367055.3778
1 HK Equity,2016-11-28,94.6,5909727.0,97.258,365125.5388
1 HK Equity,2016-11-29,94.4,3672378.0,97.052,364353.6032
1 HK Equity,2016-11-30,94.5,4838414.0,97.155,364739.571
1 HK Equity,2016-12-01,94.7,3638853.0,97.361,365511.5066
1 HK Equity,2016-12-02,93.8,3617300.0,96.436,362037.7964
1 HK Equity,2016-12-05,93.4,3825245.0,96.024,360307.1252
1 HK Equity,2016-12-06,93.85,3922560.0,96.487,362043.0803
1 HK Equity,2016-12-07,92.6,6834433.0,95.202,357220.9828
1 HK Equity,2016-12-08,92.4,7752208.0,94.996,356449.4472
1 HK Equity,2016-12-09,92.95,7071833.0,95.562,358571.1701
1 HK Equity,2016-12-12,92.05,7249924.0,94.636,355099.2599
1 HK Equity,2016-12-13,91.25,9773685.0,93.814,352013.1175
1 HK Equity,2016-12-14,91.35,3942131.0,93.917,352398.8853
1 HK Equity,2016-12-15,90.25,7659319.0,92.786,348155.4395
1 HK Equity,2016-12-16,90.0,8235323.0,92.529,347191.02
1 HK Equity,2016-12-19,88.8,7731305.0,91.295,342561.8064
1 HK Equity,2016-12-20,88.2,5303211.0,90.678,340247.1996
1 HK Equity,2016-12-21,87.9,7829361.0,90.37,339089.8962
1 HK Equity,2016-12-22,88.75,9158672.0,91.244,342368.9225
1 HK Equity,2016-12-23,88.1,4194707.0,90.575,339861.4318
1 HK Equity,2016-12-28,88.1,8645808.0,90.575,339861.4318
1 HK Equity,2016-12-29,87.9,6454700.0,90.37,339089.8962
1 HK Equity,2016-12-30,87.9,5452430.0,90.37,339089.8962
1 HK Equity,2017-01-03,90.8,5620699.0,93.351,350277.1624
1 HK Equity,2017-01-04,90.15,3966484.0,92.683,347769.6717
1 HK Equity,2017-01-05,90.7,3496704.0,93.248,349891.3946
1 HK Equity,2017-01-06,90.15,5549846.0,92.683,347769.6717
1 HK Equity,2017-01-09,90.0,4810131.0,92.529,347191.02
1 HK Equity,2017-01-10,90.95,4893132.0,93.505,350855.8141
1 HK Equity,2017-01-11,92.25,5943878.0,94.842,355870.7955
1 HK Equity,2017-01-12,91.6,4247629.0,94.174,353363.3048
1 HK Equity,2017-01-13,92.05,4235011.0,94.636,355099.2599
1 HK Equity,2017-01-16,90.6,3958313.0,93.146,349505.6268
1 HK Equity,2017-01-17,90.4,3400955.0,92.94,348734.0912
1 HK Equity,2017-01-18,91.7,6714649.0,94.277,353749.0726
1 HK Equity,2017-01-19,91.2,3491208.0,93.762,351820.2336
1 HK Equity,2017-01-20,91.7,4861340.0,94.277,353749.0726
1 HK Equity,2017-01-23,91.4,5110424.0,93.968,352591.7692
1 HK Equity,2017-01-24,92.3,4117446.0,94.893,356063.6794
1 HK Equity,2017-01-25,91.65,3615838.0,94.225,353556.1887
1 HK Equity,2017-01-26,92.3,2734233.0,94.893,356063.6794
1 HK Equity,2017-01-27,93.45,2659956.0,96.076,360500.0091
1 HK Equity,2017-02-01,92.2,5525317.0,94.791,355677.9116
1 HK Equity,2017-02-02,92.0,2201171.0,94.585,354906.376
1 HK Equity,2017-02-03,91.75,2770172.0,94.328,353941.9565
1 HK Equity,2017-02-06,91.65,3064487.0,94.225,353556.1887
1 HK Equity,2017-02-07,91.6,4830763.0,94.174,353363.3048
1 HK Equity,2017-02-08,91.35,5993686.0,93.917,352398.8853
1 HK Equity,2017-02-09,91.2,5180407.0,93.762,351820.2336
1 HK Equity,2017-02-10,91.5,5985899.0,94.071,352977.537
1 HK Equity,2017-02-13,91.7,4046440.0,94.277,353749.0726
1 HK Equity,2017-02-14,93.15,7355401.0,95.767,359342.7057
1 HK Equity,2017-02-15,93.1,8199546.0,95.716,359149.8218
1 HK Equity,2017-02-16,92.8,5012333.0,95.407,357992.5184
1 HK Equity,2017-02-17,93.3,4008662.0,95.921,359921.3574
1 HK Equity,2017-02-20,92.8,4018618.0,95.407,357992.5184
1 HK Equity,2017-02-21,93.1,4362345.0,95.716,359149.8218
1 HK Equity,2017-02-22,93.25,3829077.0,95.87,359728.4735
1 HK Equity,2017-02-23,92.5,6605769.0,95.099,356835.215
1 HK Equity,2017-02-24,94.5,13442822.0,97.155,364550.571
1 HK Equity,2017-02-27,96.3,10206416.0,99.006,371494.3914
1 HK Equity,2017-02-28,95.9,8566925.0,98.595,369951.3202
1 HK Equity,2017-03-01,96.3,4346458.0,99.006,371494.3914
1 HK Equity,2017-03-02,96.2,6224875.0,98.903,371108.6236
1 HK Equity,2017-03-03,95.35,3499871.0,98.029,367829.5973
1 HK Equity,2017-03-06,95.45,3853734.0,98.132,368215.3651
1 HK Equity,2017-03-07,96.0,5646370.0,98.697,370337.088
1 HK Equity,2017-03-08,96.4,3250556.0,99.109,371880.1592
1 HK Equity,2017-03-09,95.5,3374201.0,98.183,368408.249
1 HK Equity,2017-03-10,95.65,3026601.0,98.337,368986.9007
1 HK Equity,2017-03-13,95.9,3254015.0,98.595,369951.3202
1 HK Equity,2017-03-14,96.15,3341638.0,98.852,370915.7397
1 HK Equity,2017-03-15,96.9,5239578.0,99.623,373808.9982
1 HK Equity,2017-03-16,96.9,6145816.0,99.623,373808.9982
1 HK Equity,2017-03-17,97.1,5444977.0,99.828,374580.5338
1 HK Equity,2017-03-20,97.0,5021538.0,99.725,374194.766
1 HK Equity,2017-03-21,96.95,6646876.0,99.674,374001.8821
1 HK Equity,2017-03-22,96.45,6896893.0,99.16,372073.0431
1 HK Equity,2017-03-23,97.8,12657442.0,100.548,377280.9084
1 HK Equity,2017-03-24,97.8,5507491.0,100.548,377280.9084
1 HK Equity,2017-03-27,96.85,6914858.0,99.571,373616.1143
1 HK Equity,2017-03-28,96.9,4428997.0,99.623,373808.9982
1 HK Equity,2017-03-29,96.35,5317403.0,99.057,371687.2753
1 HK Equity,2017-03-30,96.75,5609279.0,99.468,373230.3465
1 HK Equity,2017-03-31,95.6,5807315.0,98.286,368794.0168
1 HK Equity,2017-04-03,95.45,5334066.0,98.132,368215.3651
1 HK Equity,2017-04-05,95.45,6318973.0,98.132,368215.3651
1 HK Equity,2017-04-06,95.7,5255156.0,98.389,369179.7846
1 HK Equity,2017-04-07,95.45,4583070.0,98.132,368215.3651
1 HK Equity,2017-04-10,95.7,1527068.0,98.389,369179.7846
1 HK Equity,2017-04-11,95.55,3825721.0,98.235,368601.1329
1 HK Equity,2017-04-12,95.5,3993502.0,98.183,368408.249
1 HK Equity,2017-04-13,94.8,4668447.0,97.464,365707.8744
1 HK Equity,2017-04-18,94.1,6126166.0,96.744,363007.4998
1 HK Equity,2017-04-19,93.7,6939354.0,96.333,361464.4286
1 HK Equity,2017-04-20,93.9,5196363.0,96.538,362235.9642
1 HK Equity,2017-04-21,93.15,4560757.0,95.767,359342.7057
1 HK Equity,2017-04-24,95.05,7994483.0,97.721,366672.2939
1 HK Equity,2017-04-25,96.85,7190803.0,99.571,373616.1143
1 HK Equity,2017-04-26,96.9,5066719.0,99.623,373808.9982
1 HK Equity,2017-04-27,97.0,3795750.0,99.725,374194.766
1 HK Equity,2017-04-28,97.15,3860932.0,99.88,374773.4177
1 HK Equity,2017-05-02,97.75,5712307.0,100.496,377088.0245
1 HK Equity,2017-05-04,97.7,4897314.0,100.445,376895.1406
1 HK Equity,2017-05-05,97.1,3722775.0,99.828,374580.5338
1 HK Equity,2017-05-08,97.65,4966888.0,100.394,376702.2567
1 HK Equity,2017-05-09,98.45,6147893.0,101.216,379788.3991
1 HK Equity,2017-05-10,100.7,10329868.0,103.529,388468.1746
1 HK Equity,2017-05-11,101.9,7770669.0,104.763,393097.3882
1 HK Equity,2017-05-12,101.6,4955540.0,104.455,391940.0848
1 HK Equity,2017-05-15,102.5,10685032.0,105.38,395411.995
1 HK Equity,2017-05-16,100.6,5340714.0,105.426,388082.4068
1 HK Equity,2017-05-17,100.8,4707736.0,105.636,388853.9424
1 HK Equity,2017-05-18,99.1,6702439.0,103.854,382295.8898
1 HK Equity,2017-05-19,99.6,2912419.0,104.378,384224.7288
1 HK Equity,2017-05-22,99.65,4086909.0,104.431,384417.6127
1 HK Equity,2017-05-23,100.3,5539687.0,105.112,386925.1034
1 HK Equity,2017-05-24,101.7,6114259.0,106.579,392325.8526
1 HK Equity,2017-05-25,101.7,5828303.0,106.579,392325.8526
1 HK Equity,2017-05-26,101.9,3345377.0,106.789,393097.3882
1 HK Equity,2017-05-29,101.8,3471956.0,106.684,392711.6204
1 HK Equity,2017-05-31,101.6,5177744.0,106.474,391940.0848
1 HK Equity,2017-06-01,101.2,3847642.0,106.055,390397.0136
1 HK Equity,2017-06-02,101.9,3547748.0,106.789,393097.3882
1 HK Equity,2017-06-05,100.8,3902245.0,105.636,388853.9424
1 HK Equity,2017-06-06,101.6,3243512.0,106.474,391940.0848
1 HK Equity,2017-06-07,101.0,3599558.0,105.845,389625.478
1 HK Equity,2017-06-08,101.3,3524936.0,106.16,390782.7814
1 HK Equity,2017-06-09,100.0,10927973.0,104.797,385767.8
1 HK Equity,2017-06-12,99.75,4243936.0,104.535,384803.3805
1 HK Equity,2017-06-13,99.3,5371206.0,104.064,383067.4254
1 HK Equity,2017-06-14,98.9,3485388.0,103.645,381524.3542
1 HK Equity,2017-06-15,98.75,2873488.0,103.487,380945.7025
1 HK Equity,2017-06-16,98.0,4903278.0,102.701,378052.444
1 HK Equity,2017-06-19,98.7,2033597.0,103.435,380752.8186
1 HK Equity,2017-06-20,98.5,3491338.0,103.225,379981.283
1 HK Equity,2017-06-21,98.5,2929668.0,103.225,379981.283
1 HK Equity,2017-06-22,99.05,3682618.0,103.802,382103.0059
1 HK Equity,2017-06-23,99.05,3628480.0,103.802,382103.0059
1 HK Equity,2017-06-26,98.9,2402076.0,103.645,381524.3542
1 HK Equity,2017-06-27,98.35,3041893.0,103.068,379402.6313
1 HK Equity,2017-06-28,98.85,4200757.0,103.592,381331.4703
1 HK Equity,2017-06-29,98.5,4116309.0,103.225,379981.283
1 HK Equity,2017-06-30,98.0,5630550.0,102.701,378052.444
1 HK Equity,2017-07-03,97.45,3858211.0,102.125,375930.7211
1 HK Equity,2017-07-04,96.5,5209125.0,101.13,372265.927
1 HK Equity,2017-07-05,96.65,3357423.0,101.287,372844.5787
1 HK Equity,2017-07-06,97.25,3213937.0,101.916,375159.1855
1 HK Equity,2017-07-07,97.2,3825510.0,101.863,374966.3016
1 HK Equity,2017-07-10,98.25,3656741.0,102.963,379016.8635
1 HK Equity,2017-07-11,98.95,3255518.0,103.697,381717.2381
1 HK Equity,2017-07-12,99.35,3060321.0,104.116,383260.3093
1 HK Equity,2017-07-13,100.8,5157763.0,105.636,388853.9424
1 HK Equity,2017-07-14,100.6,2516382.0,105.426,388082.4068
1 HK Equity,2017-07-17,100.3,2692817.0,105.112,386925.1034
1 HK Equity,2017-07-18,100.5,3270632.0,105.321,387696.639
1 HK Equity,2017-07-19,100.1,3022346.0,104.902,386153.5678
1 HK Equity,2017-07-20,100.4,3158344.0,105.217,387310.8712
1 HK Equity,2017-07-21,100.8,6099890.0,105.636,388853.9424
1 HK Equity,2017-07-24,101.4,3954568.0,106.265,391168.5492
1 HK Equity,2017-07-25,101.5,4751385.0,106.369,391554.317
1 HK Equity,2017-07-26,101.5,4437605.0,106.369,391554.317
1 HK Equity,2017-07-27,101.8,3734961.0,106.684,392711.6204
1 HK Equity,2017-07-28,102.1,3725196.0,106.998,393868.9238
1 HK Equity,2017-07-31,102.9,6901169.0,107.837,396955.0662
1 HK Equity,2017-08-01,104.3,7480120.0,109.304,402355.8154
1 HK Equity,2017-08-02,107.5,12235248.0,112.657,414700.385
1 HK Equity,2017-08-03,108.5,9792874.0,113.705,418558.063
1 HK Equity,2017-08-04,105.1,17397988.0,110.142,405441.9578
1 HK Equity,2017-08-07,104.6,4734058.0,109.618,403513.1188
1 HK Equity,2017-08-08,104.5,8705065.0,109.513,403127.351
1 HK Equity,2017-08-09,105.2,6179253.0,110.247,405827.7256
1 HK Equity,2017-08-10,103.3,7011874.0,108.256,398498.1374
1 HK Equity,2017-08-11,101.1,9085921.0,105.95,390011.2458
1 HK Equity,2017-08-14,102.0,3633779.0,106.893,393483.156
1 HK Equity,2017-08-15,102.0,5512756.0,106.893,393483.156
1 HK Equity,2017-08-16,101.8,4139010.0,106.684,392711.6204
1 HK Equity,2017-08-17,101.2,4411982.0,106.055,390397.0136
1 HK Equity,2017-08-18,100.8,3102333.0,105.636,388853.9424
1 HK Equity,2017-08-21,101.3,2855754.0,106.16,390782.7814
1 HK Equity,2017-08-22,102.7,4078855.0,107.627,396183.5306
1 HK Equity,2017-08-24,101.5,5774970.0,106.369,391554.317
1 HK Equity,2017-08-25,101.7,4522518.0,106.579,392325.8526
1 HK Equity,2017-08-28,100.8,4599643.0,105.636,388853.9424
1 HK Equity,2017-08-29,100.2,4257902.0,105.007,386539.3356
1 HK Equity,2017-08-30,101.5,4331733.0,106.369,391554.317
1 HK Equity,2017-08-31,102.4,4663395.0,107.313,395026.2272
1 HK Equity,2017-09-01,101.7,3161409.0,106.579,392325.8526
1 HK Equity,2017-09-04,100.6,2123713.0,106.244,388082.4068
1 HK Equity,2017-09-05,100.4,1815359.0,106.032,387310.8712
1 HK Equity,2017-09-06,99.35,9401395.0,104.924,383260.3093
1 HK Equity,2017-09-07,99.35,5760740.0,104.924,383260.3093
1 HK Equity,2017-09-08,99.7,4313758.0,105.293,384610.4966
1 HK Equity,2017-09-11,101.0,4314145.0,106.666,389625.478
1 HK Equity,2017-09-12,100.4,4041998.0,106.032,387310.8712
1 HK Equity,2017-09-13,100.7,2707493.0,106.349,388468.1746
1 HK Equity,2017-09-14,100.6,3373074.0,106.244,388082.4068
1 HK Equity,2017-09-15,100.7,9165329.0,106.349,388468.1746
1 HK Equity,2017-09-18,101.1,3126722.0,106.772,390011.2458
1 HK Equity,2017-09-19,100.9,3035308.0,106.56,389239.7102
1 HK Equity,2017-09-20,100.6,4154071.0,106.244,388082.4068
1 HK Equity,2017-09-21,100.2,5824549.0,105.821,386539.3356
1 HK Equity,2017-09-22,99.75,5388395.0,105.346,384803.3805
1 HK Equity,2017-09-25,99.3,4226554.0,104.871,383067.4254
1 HK Equity,2017-09-26,99.4,3317140.0,104.976,383453.1932
1 HK Equity,2017-09-27,99.7,4700517.0,105.293,384610.4966
1 HK Equity,2017-09-28,99.75,4803885.0,105.346,384803.3805
1 HK Equity,2017-09-29,99.85,4401817.0,105.452,385189.1982
1 HK Equity,2017-10-03,99.9,6793866.0,105.504,385382.0822
1 HK Equity,2017-10-04,101.0,6704531.0,106.666,389625.5285
1 HK Equity,2017-10-06,100.9,7264605.0,106.56,389239.7607
1 HK Equity,2017-10-09,100.8,2801393.0,106.455,388853.9928
1 HK Equity,2017-10-10,101.1,3414813.0,106.772,390011.2963
1 HK Equity,2017-10-11,100.7,4522189.0,106.349,388468.225
1 HK Equity,2017-10-12,99.8,6673780.0,105.399,384996.3143
1 HK Equity,2017-10-13,99.9,4625589.0,105.504,385382.0822
1 HK Equity,2017-10-16,100.6,3339650.0,106.244,388082.4571
1 HK Equity,2017-10-17,100.8,3592975.0,106.455,388853.9928
1 HK Equity,2017-10-18,102.1,8329384.0,107.828,393868.9749
1 HK Equity,2017-10-19,100.8,5804377.0,106.455,388853.9928
1 HK Equity,2017-10-20,101.5,2590901.0,107.194,391554.3677
1 HK Equity,2017-10-23,101.1,1989165.0,106.772,390011.2963
