ticker,period_end,revenue,net_income,eps,bvps,cfo,total_debt,roe,shares_out,announce_date,announce_date_est
3692 HK Equity,2018-06-30,3774.196,1042.307,,,696.68,,,,2019-08-30,False
3692 HK Equity,2018-12-31,3948.082,860.741,,,1375.555,0.0,,,2019-05-31,False
3692 HK Equity,2019-06-30,4599.422,1296.037,0.25,2.15,1478.356,0.0,24.1497,5705.9192,2019-08-30,False
3692 HK Equity,2019-12-31,4083.324,1260.705,0.2178,2.2534,1958.86,9.436,32.9642,5788.6112,2020-03-30,False
3692 HK Equity,2020-06-30,3979.518,1221.834,0.21,2.9734,1394.216,25.735,16.6238,5918.9912,2020-08-26,False
3692 HK Equity,2020-12-31,4710.716,1347.073,0.2276,3.02,1059.51,92.749,16.6165,5918.9912,2021-03-30,False
3692 HK Equity,2021-06-30,4401.501,1290.59,0.22,3.1606,1110.195,82.824,14.5255,5922.35007,2021-08-26,False
3692 HK Equity,2021-12-31,5533.64,1422.312,0.2341,3.3819,1617.037,3827.881,14.3144,5922.35007,2022-03-29,False
3692 HK Equity,2022-06-30,4434.378,1297.976,0.22,3.5672,1854.8,4130.124,13.6545,5922.35007,2022-08-26,False
3692 HK Equity,2022-12-31,4948.032,1285.771,0.2164,3.824,997.577,4377.856,12.1087,5922.35007,2023-03-27,False
3692 HK Equity,2023-06-30,4511.217,1288.848,0.22,4.0745,1302.379,4554.368,11.3665,5933.35007,2023-08-31,False
3692 HK Equity,2023-12-31,5592.589,1988.655,0.3356,4.3474,2349.938,4303.735,13.5317,5933.35007,2024-03-26,False
3692 HK Equity,2024-06-30,6505.501,2725.525,0.46,4.701,2995.257,119.672,18.104,5935.65007,2024-08-27,False
3692 HK Equity,2024-12-31,5755.313,1646.3,0.2774,4.8318,1739.777,117.893,16.0508,5935.65007,2025-03-21,False
3692 HK Equity,2025-06-30,7433.559,3134.929,0.53,5.2288,3976.72,116.856,16.2076,5947.15007,2025-08-18,False
3692 HK Equity,2025-12-31,7594.765,2420.532,0.4042,5.8404,3910.782,105.093,17.3488,6055.15007,2026-03-29,False
3692 HK Equity,2026-06-30,8304.007,4257.941,0.7,6.2281,,4233.548,19.3959,6064.15007,2026-08-26,False
3750 HK Equity,2017-06-30,6294.6951,1811.1122,0.9499,,-644.2986,,,,2018-08-23,False
3750 HK Equity,2017-12-31,13702.1657,2066.8427,1.0572,12.6338,3014.4739,13619.7833,,,2018-05-29,False
3750 HK Equity,2018-06-30,9359.5807,910.9543,0.4659,14.1863,1010.7505,12026.4714,,,2018-08-23,False
3750 HK Equity,2018-12-31,20251.6848,2476.0809,1.1398,15.1619,10093.0514,17494.4265,11.7524,,2019-04-25,False
3750 HK Equity,2019-06-30,20263.8442,2102.4351,0.9674,15.9165,7155.1196,22857.8867,14.0024,,2019-08-23,False
3750 HK Equity,2019-12-31,25524.1765,2457.8723,1.1228,17.5094,6054.6587,27135.8339,12.8327,,2020-04-24,False
3750 HK Equity,2020-06-30,18829.4531,1937.2811,0.8833,18.2157,5641.8268,28222.3071,11.8387,,2020-08-26,False
3750 HK Equity,2020-12-31,31490.0346,3646.0576,1.5859,27.8028,12403.983,43815.0662,10.9111,,2021-04-27,False
3750 HK Equity,2021-06-30,44074.5606,4483.7876,1.9416,29.7735,25326.1635,66389.7389,14.9954,,2021-08-25,False
3750 HK Equity,2021-12-31,86281.2358,11447.5303,4.9474,36.4549,16800.8678,112353.193,21.4245,,2022-04-21,False
3750 HK Equity,2022-06-30,112971.2579,8168.0346,3.5233,60.2438,18394.1773,184001.6473,18.8223,,2022-08-23,False
3750 HK Equity,2022-12-31,215622.7296,22561.1289,9.408,67.5396,41596.6324,226726.6923,24.6826,,2023-03-09,False
3750 HK Equity,2023-06-30,189246.0413,20717.2645,4.7201,38.781,36336.9783,202435.1768,27.9314,,2023-07-25,False
3750 HK Equity,2023-12-31,211671.0036,23403.9838,5.3344,45.1103,55322.3674,202616.9445,24.3636,,2024-03-15,False
3750 HK Equity,2024-06-30,166766.834,22864.987,5.2,44.8285,48546.4015,200081.8146,25.2525,,2024-07-26,False
3750 HK Equity,2024-12-31,195245.72,27879.695,6.3668,56.37,47058.5315,203702.876,22.8252,,2025-03-14,False
3750 HK Equity,2025-06-30,178886.253,30512.219,6.92,65.0086,58687.066,218701.592,23.7774,155.9153,2025-07-30,False
3750 HK Equity,2025-12-31,244815.5809,41716.1431,9.1452,73.8655,74684.9038,222878.1955,24.7341,155.9153,2026-03-09,False
3750 HK Equity,2026-06-30,276916.58,43284.002,9.51,81.9932,61639.858,301979.824,25.2122,218.3003,2026-07-24,False
386 HK Equity,2016-06-30,856796.0,19919.0,0.165,5.7127,74295.0,225215.0,3.9378,25513.43945,2016-08-28,False
386 HK Equity,2016-12-31,1023394.0,26753.0,0.221,5.8725,139640.0,192265.0,6.729,25513.43945,2017-03-24,False
386 HK Equity,2017-06-30,1165837.0,27092.0,0.224,5.9377,61284.0,189529.0,7.6348,25513.43945,2017-08-27,False
386 HK Equity,2017-12-31,1194356.0,24027.0,0.1985,6.0068,127785.0,186968.0,7.1086,25513.4386,2018-03-25,False
386 HK Equity,2018-06-30,1268803.0,42386.0,0.35,5.9478,74923.0,188641.0,9.2305,25513.4386,2018-08-26,False
386 HK Equity,2018-12-31,1556810.0,19232.0,0.1588,5.9245,111491.0,154654.0,8.5312,25513.4386,2019-03-24,False
386 HK Equity,2019-06-30,1466833.0,32206.0,0.266,5.9754,36988.0,389993.0,7.1265,25513.4386,2019-08-25,False
386 HK Equity,2019-12-31,1460803.0,26281.0,0.2171,6.1118,128741.0,347350.0,8.027,25513.4386,2020-03-29,False
386 HK Equity,2020-06-30,1006808.0,-21844.0,-0.18,5.7104,40703.0,426465.0,0.6272,25513.4386,2020-08-30,False
386 HK Equity,2020-12-31,1071660.0,56272.0,0.4648,6.1724,138950.0,307257.0,4.6297,25513.4386,2021-03-28,False
386 HK Equity,2021-06-30,1231523.0,40227.0,0.332,6.3121,51019.0,339325.0,13.2593,25513.4386,2021-08-29,False
386 HK Equity,2021-12-31,1447977.0,31748.0,0.2622,6.3944,181812.0,315521.0,9.4612,25513.4386,2022-03-27,False
386 HK Equity,2022-06-30,1582236.0,44841.0,0.37,6.4941,8693.0,451807.0,9.8795,25513.4386,2022-08-28,False
386 HK Equity,2022-12-31,1675120.0,22092.0,0.183,6.569,118784.0,356701.0,8.5714,24780.9366,2023-03-26,False
386 HK Equity,2023-06-30,1561502.0,36122.0,0.301,6.6367,31581.0,461957.0,7.3597,24780.9366,2023-08-27,False
386 HK Equity,2023-12-31,1585371.0,22188.0,0.1853,6.7281,141712.0,440231.0,7.3319,24377.2806,2024-03-24,False
386 HK Equity,2024-06-30,1545920.0,37079.0,0.307,6.7844,43057.0,477371.0,7.3095,24377.2806,2024-08-25,False
386 HK Equity,2024-12-31,1469401.0,11860.0,0.0976,6.7266,114047.0,475695.0,6.0463,24049.2926,2025-03-23,False
386 HK Equity,2025-06-30,1380387.0,23752.0,0.196,6.8008,61725.0,529870.0,4.3153,24012.9746,2025-08-21,False
386 HK Equity,2025-12-31,1346073.0,8724.0,0.072,6.8427,106576.0,531006.0,3.9526,23782.6006,2026-03-22,False
386 HK Equity,2026-06-30,1409380.0,26567.0,0.22,6.9539,63075.0,566946.0,4.238,23782.6006,2026-08-23,False
388 HK Equity,2016-06-30,5630.0,2985.0,2.47,25.5204,1445.0,3418.0,23.2426,1217.399,2016-08-10,False
388 HK Equity,2016-12-31,5486.0,2784.0,2.2857,26.4236,1965.0,3422.0,18.5851,1224.323,2017-02-27,False
388 HK Equity,2017-06-30,6203.0,3493.0,2.86,28.3718,3381.0,3450.0,19.0677,1231.598,2017-08-09,False
388 HK Equity,2017-12-31,6977.0,3911.0,3.1718,30.0635,3998.0,1860.0,21.2945,1239.809,2018-02-28,False
388 HK Equity,2018-06-30,8194.0,5041.0,4.07,32.6013,5239.0,1872.0,23.7145,1246.75926,2018-08-08,False
388 HK Equity,2018-12-31,7673.0,4271.0,3.4275,32.5667,4259.0,1166.0,23.8763,1250.63206,2019-02-27,False
388 HK Equity,2019-06-30,8578.0,5205.0,4.16,35.0685,4125.0,2801.0,22.358,1258.10835,2019-08-14,False
388 HK Equity,2019-12-31,7733.0,4186.0,3.3308,35.0246,5973.0,2924.0,22.122,1261.20132,2020-02-26,False
388 HK Equity,2020-06-30,8782.0,5233.0,4.15,37.2675,7296.0,2885.0,20.6448,1267.83689,2020-08-19,False
388 HK Equity,2020-12-31,10408.0,6272.0,4.9591,38.5838,7369.0,2781.0,24.7177,1267.83689,2021-02-24,False
388 HK Equity,2021-06-30,10909.0,6610.0,5.22,39.233,6601.0,2626.0,26.5967,1267.83689,2021-08-11,False
388 HK Equity,2021-12-31,10041.0,5925.0,4.6831,39.1423,5349.0,2485.0,25.4404,1267.83689,2022-02-10,False
388 HK Equity,2022-06-30,8937.0,4836.0,3.82,38.7692,6927.0,2320.0,21.7627,1267.83689,2022-08-17,False
388 HK Equity,2022-12-31,9519.0,5242.0,4.1422,39.2227,8192.0,2236.0,20.2871,1267.83689,2023-02-23,False
388 HK Equity,2023-06-30,10575.0,6312.0,4.99,40.7387,5909.0,2118.0,22.9239,1267.83689,2023-08-16,False
388 HK Equity,2023-12-31,9941.0,5550.0,4.3858,40.4973,6396.0,2051.0,23.4724,1267.83689,2024-02-29,False
388 HK Equity,2024-06-30,10621.0,6125.0,4.84,41.5732,6353.0,1861.0,22.3749,1267.83689,2024-08-21,False
388 HK Equity,2024-12-31,11753.0,6925.0,5.4769,42.4755,7358.0,1746.0,24.8108,1267.83689,2025-02-27,False
388 HK Equity,2025-06-30,14076.0,8519.0,6.74,44.8875,15372.0,1268.0,28.1779,1267.83689,2025-08-20,False
388 HK Equity,2025-12-31,15085.0,9235.0,7.3069,45.8632,12392.0,1249.0,31.7039,1267.83689,2026-02-26,False
388 HK Equity,2026-06-30,16702.0,10568.0,8.36,47.8421,13064.0,946.0,33.6883,1267.83689,2026-08-19,False
3968 HK Equity,2016-06-30,156834.0,35231.0,1.4,14.9951,-181302.0,1267811.0,16.8816,4590.90137,2016-08-18,False
3968 HK Equity,2016-12-31,139907.0,26850.0,1.0646,15.9537,349995.0,1572615.0,16.2695,4590.90137,2017-03-24,False
3968 HK Equity,2017-06-30,160903.0,39259.0,1.56,16.6287,-84433.0,1440668.0,16.5779,4590.90137,2017-08-18,False
3968 HK Equity,2017-12-31,162179.0,30891.0,1.2249,17.6901,176304.0,1527852.0,16.5352,4590.90117,2018-03-23,False
3968 HK Equity,2018-06-30,182353.0,44756.0,1.77,18.5032,60511.0,1487194.0,17.0756,4590.90117,2018-08-24,False
3968 HK Equity,2018-12-31,181875.0,35804.0,1.3539,20.0655,-20231.0,1556433.0,16.5724,4590.90117,2019-03-22,False
3968 HK Equity,2019-06-30,198281.0,50612.0,2.01,21.1666,58804.0,1641406.0,16.9434,4590.90117,2019-08-23,False
3968 HK Equity,2019-12-31,197242.0,42255.0,1.6092,22.888,43501.0,1710473.0,16.8371,4590.90117,2020-03-20,False
3968 HK Equity,2020-06-30,213135.0,49788.0,1.97,23.7298,141167.0,1657810.0,15.9629,4590.90117,2020-08-28,False
3968 HK Equity,2020-12-31,203855.0,47554.0,1.8201,25.3646,184229.0,1683372.0,15.7266,4590.90117,2021-03-19,False
3968 HK Equity,2021-06-30,230298.0,61150.0,2.35,28.5809,50537.0,1789724.0,15.9297,4590.90117,2021-08-13,False
3968 HK Equity,2021-12-31,228087.0,58772.0,2.2654,29.0128,37492.0,1691057.0,16.9621,4590.90117,2022-03-18,False
3968 HK Equity,2022-06-30,246999.0,69420.0,2.67,30.174,-148801.0,1426493.0,16.8146,4590.90117,2022-08-19,False
3968 HK Equity,2022-12-31,239458.0,68592.0,2.5904,32.7146,105893.0,1296599.0,17.0579,4590.90117,2023-03-24,False
3968 HK Equity,2023-06-30,259494.0,75752.0,2.93,33.9683,-28976.0,1313654.0,17.1985,4590.90117,2023-08-25,False
3968 HK Equity,2023-12-31,246775.0,70850.0,2.7069,36.7141,340225.0,1424501.0,16.2245,4590.90117,2024-03-25,False
3968 HK Equity,2024-06-30,259144.0,74743.0,2.89,38.0558,-69649.0,1340716.0,15.5287,4590.90117,2024-08-29,False
3968 HK Equity,2024-12-31,247285.0,73648.0,2.7772,41.4579,116034.0,1397632.0,14.4875,4590.90117,2025-03-25,False
3968 HK Equity,2025-06-30,243445.0,74930.0,2.89,42.101,128230.0,1419071.0,14.1472,4590.90117,2025-08-29,False
3968 HK Equity,2025-12-31,233120.0,75251.0,2.812,43.4345,118704.0,1473446.0,13.44,4590.90117,2026-03-27,False
3968 HK Equity,2026-06-30,240716.0,76445.0,2.98,45.4025,262401.0,1668218.0,13.2373,4590.90117,2026-08-28,False
3988 HK Equity,2016-06-30,395884.0,93037.0,0.3108,4.2412,-115245.0,2983057.0,14.4874,83622.27344,2016-08-30,False
3988 HK Equity,2016-12-31,357241.0,71541.0,0.2254,4.4566,62470.0,2979883.0,12.5425,83622.27344,2017-03-31,False
3988 HK Equity,2017-06-30,389145.0,103690.0,0.35,4.592,597290.0,3391439.0,12.9616,83622.27344,2017-08-30,False
3988 HK Equity,2017-12-31,387716.0,68717.0,0.2157,4.7436,185087.0,3490907.0,12.2331,83622.2764,2018-03-29,False
3988 HK Equity,2018-06-30,413845.0,109088.0,0.37,4.8485,282104.0,3499616.0,12.3106,83622.2764,2018-08-28,False
3988 HK Equity,2018-12-31,428965.0,70998.0,0.2234,5.1408,356628.0,4047451.0,11.9121,83622.276,2019-03-29,False
3988 HK Equity,2019-06-30,467028.0,114048.0,0.38,5.3597,-7808.0,4124128.0,11.8639,83622.2764,2019-08-30,False
3988 HK Equity,2019-12-31,465026.0,73357.0,0.2312,5.611,40239.0,4319161.0,11.4107,83622.27639,2020-03-27,False
3988 HK Equity,2020-06-30,466240.0,100917.0,0.32,5.7714,-78681.0,4190227.0,9.8384,83622.27639,2020-08-30,False
3988 HK Equity,2020-12-31,451623.0,91953.0,0.298,5.9817,139079.0,4500971.0,10.598,83622.27639,2021-03-30,False
3988 HK Equity,2021-06-30,486870.0,112813.0,0.36,6.1344,672961.0,5115686.0,11.0089,83622.27639,2021-08-30,False
3988 HK Equity,2021-12-31,494736.0,103746.0,0.3421,6.4733,637796.0,5493172.0,11.2316,83622.27639,2022-03-29,False
3988 HK Equity,2022-06-30,494189.0,119165.0,0.37,6.6094,-195730.0,5162134.0,11.2069,83622.27639,2022-08-30,False
3988 HK Equity,2022-12-31,526487.0,107357.0,0.3519,6.9788,175147.0,5261845.0,10.7625,83622.27639,2023-03-30,False
3988 HK Equity,2023-06-30,598382.0,120095.0,0.37,7.1877,226172.0,4964787.0,10.4109,83622.27639,2023-08-30,False
3988 HK Equity,2023-12-31,618540.0,111809.0,0.3695,7.5751,546563.0,5867342.0,10.1113,83622.27639,2024-03-28,False
3988 HK Equity,2024-06-30,642252.0,118601.0,0.36,7.7765,514354.0,6493769.0,9.7206,83622.27639,2024-08-29,False
3988 HK Equity,2024-12-31,624240.0,119240.0,0.3947,8.1753,675093.0,6828799.0,9.5559,83622.27639,2025-03-26,False
3988 HK Equity,2025-06-30,627192.0,117591.0,0.36,8.1861,203741.0,7003741.0,9.0964,83622.27639,2025-08-29,False
3988 HK Equity,2025-12-31,604134.0,125430.0,0.3762,8.3612,756589.0,7922369.0,8.9863,83622.27639,2026-03-30,False
3988 HK Equity,2026-06-30,623130.0,123594.0,0.36,8.5369,1230465.0,8992324.0,8.7831,83622.27639,2026-08-28,False
3993 HK Equity,2016-06-30,2174.4361,511.9062,0.0303,1.0256,618.4074,13395.7151,5.1382,3933.46802,2016-08-26,False
3993 HK Equity,2016-12-31,4775.1349,486.1343,0.0288,1.1096,2042.6569,33476.3935,5.5306,3933.46802,2017-03-30,False
3993 HK Equity,2017-06-30,11654.941,835.139,0.05,1.1079,2765.737,34440.5467,7.3346,3933.46802,2017-08-27,False
3993 HK Equity,2017-12-31,12492.6168,1892.6572,0.0892,1.7666,4547.6727,30316.375,9.5888,3933.468,2018-03-29,False
3993 HK Equity,2018-06-30,14059.7957,3122.5102,0.145,1.8313,4833.3755,30633.693,17.2152,3933.468,2018-08-27,False
3993 HK Equity,2018-12-31,11903.067,1513.0737,0.0701,1.8958,3803.731,29736.4294,11.7199,3933.468,2019-03-29,False
3993 HK Equity,2019-06-30,9978.6693,807.9908,0.037,1.8229,1542.1481,34044.9374,5.8815,3933.468,2019-08-27,False
3993 HK Equity,2019-12-31,58697.8957,1049.0234,0.0486,1.8891,-31.7834,45217.0945,4.5431,3933.468,2020-03-29,False
3993 HK Equity,2020-06-30,46743.8574,1007.8207,0.047,1.8858,3556.1705,48975.5917,5.1354,3933.468,2020-08-28,False
3993 HK Equity,2020-12-31,66237.1612,1320.9668,0.0612,1.8047,3838.3334,47661.457,5.8443,3933.468,2021-03-22,False
3993 HK Equity,2021-06-30,84815.9303,2408.5984,0.112,1.7753,688.3447,50329.6456,9.4327,3933.468,2021-08-20,False
3993 HK Equity,2021-12-31,89046.6558,2697.4188,0.1249,1.8448,3982.154,49766.8225,12.9698,3933.468,2022-03-18,False
3993 HK Equity,2022-06-30,91766.8087,4147.9303,0.193,2.1524,7922.7793,50876.9582,16.1381,3933.468,2022-08-21,False
3993 HK Equity,2022-12-31,81224.0485,1919.0163,0.0888,2.3472,5789.8621,50756.4871,13.4011,3933.468,2023-03-17,False
3993 HK Equity,2023-06-30,86726.2557,703.1442,0.033,2.3973,7161.9706,56065.7646,5.3367,3933.468,2023-08-25,False
3993 HK Equity,2023-12-31,99542.7163,7546.5677,0.3468,2.7103,6396.93,49516.6905,15.0011,3933.468,2024-03-22,False
3993 HK Equity,2024-06-30,102818.4317,5417.2593,0.25,2.8242,8945.6953,52899.2137,22.89,3933.468,2024-08-23,False
3993 HK Equity,2024-12-31,110210.2331,8114.7757,0.3731,3.2419,21308.8482,29543.254,20.9637,3933.468,2025-03-21,False
3993 HK Equity,2025-06-30,94772.5038,8671.2601,0.41,3.3863,10144.4073,28224.1452,25.007,3933.468,2025-08-22,False
3993 HK Equity,2025-12-31,111911.1453,11667.4907,0.542,3.8531,8924.4936,31607.6391,26.6073,3933.468,2026-03-27,False
3993 HK Equity,2026-06-30,135319.8856,16152.1875,0.76,4.1913,16087.8211,38995.4041,34.1762,3933.468,2026-08-19,False
5 HK Equity,2016-06-30,38337.0,6912.0,0.32,9.6395,75038.0,466282.0,5.272,19812.66211,2016-08-03,False
5 HK Equity,2016-12-31,25122.0,-4433.0,-0.255,8.8283,21535.0,389487.0,0.714,19865.74609,2017-02-21,False
5 HK Equity,2017-06-30,33531.0,7510.0,0.35,8.2237,-11882.0,496439.0,1.0832,20050.55051,2017-07-31,False
5 HK Equity,2017-12-31,33775.0,3288.0,0.134,8.4019,-990.0,468657.0,5.6397,19995.44285,2018-02-20,False
5 HK Equity,2018-06-30,37311.0,7748.0,0.36,8.1805,7705.0,411244.0,5.9631,19984.85568,2018-08-06,False
5 HK Equity,2018-12-31,39013.0,5979.0,0.2746,8.1798,-4479.0,414425.0,7.5978,20035.54702,2019-02-18,False
5 HK Equity,2019-06-30,43562.0,9216.0,0.42,8.3969,23653.0,476254.0,8.365,20237.15586,2019-08-04,False
5 HK Equity,2019-12-31,40185.0,-1833.0,-0.1257,8.0285,2870.0,411691.0,3.6511,20313.24032,2020-02-18,False
5 HK Equity,2020-06-30,36790.0,2639.0,0.1,8.1568,159785.0,408861.0,-0.3335,20366.07225,2020-08-03,False
5 HK Equity,2020-12-31,30994.0,2590.0,0.0952,8.5441,21560.0,386690.0,2.3126,20368.34769,2021-02-22,False
5 HK Equity,2021-06-30,32197.0,7949.0,0.36,8.6068,59863.0,407875.0,5.3795,20426.11817,2021-08-02,False
5 HK Equity,2021-12-31,30745.0,5968.0,0.2641,8.6592,61385.0,415356.0,7.2068,20301.97302,2022-02-21,False
5 HK Equity,2022-06-30,32633.0,8592.0,0.4,8.3126,42605.0,424206.0,7.7648,20052.7879,2022-08-01,False
5 HK Equity,2022-12-31,46106.0,6967.0,0.3231,7.9169,-35768.0,371016.0,8.5924,19968.334,2023-02-21,False
5 HK Equity,2023-06-30,65299.0,17508.0,0.86,8.3493,30123.0,428804.0,14.0864,19816.66724,2023-08-01,False
5 HK Equity,2023-12-31,69368.0,6025.0,0.2838,8.8507,-2957.0,440097.0,13.7748,19257.32867,2024-02-21,False
5 HK Equity,2024-06-30,77711.0,17112.0,0.89,8.8815,26699.0,486328.0,13.3955,18613.23081,2024-07-31,False
5 HK Equity,2024-12-31,68006.0,6867.0,0.3508,9.2441,26664.0,455061.0,13.7428,17945.02232,2025-02-19,False
5 HK Equity,2025-06-30,68730.0,12057.0,0.65,9.8775,13182.0,493665.0,10.61,17477.91626,2025-07-30,False
5 HK Equity,2025-12-31,66887.0,10228.0,0.5574,10.3352,22197.0,474723.0,12.2896,17175.23986,2026-02-25,False
5 HK Equity,2026-06-30,69847.0,15259.0,0.85,10.0777,81762.0,586929.0,14.0471,17183.56384,2026-08-04,False
6 HK Equity,2016-06-30,629.0,3476.0,1.63,56.2719,2452.0,9064.0,6.5993,2134.26172,2016-07-28,False
6 HK Equity,2016-12-31,659.0,2941.0,1.378,55.481,2112.0,8514.0,5.3031,2134.26172,2017-03-21,False
6 HK Equity,2017-06-30,631.0,4024.0,1.89,50.7356,2653.0,8859.0,6.0994,2134.26172,2017-07-20,False
6 HK Equity,2017-12-31,789.0,4295.0,2.0124,44.7836,2226.0,7223.0,7.7751,2134.26165,2018-03-16,False
6 HK Equity,2018-06-30,769.0,4120.0,1.93,39.0791,2643.0,3572.0,8.7799,2134.26165,2018-07-26,False
6 HK Equity,2018-12-31,786.0,3516.0,1.6474,39.1503,4239.0,3437.0,8.5253,2134.26165,2019-03-20,False
6 HK Equity,2019-06-30,665.0,3791.0,1.78,38.7389,3113.0,3407.0,8.7992,2134.26165,2019-07-31,False
6 HK Equity,2019-12-31,683.0,3340.0,1.5649,40.0569,2255.0,3324.0,8.4366,2134.26165,2020-03-18,False
6 HK Equity,2020-06-30,601.0,2262.0,1.06,38.7909,2525.0,3316.0,6.7711,2134.26165,2020-08-05,False
6 HK Equity,2020-12-31,669.0,3870.0,1.8133,39.7168,2090.0,3642.0,7.2032,2134.26165,2021-03-17,False
6 HK Equity,2021-06-30,615.0,2509.0,1.18,40.4294,2570.0,3602.0,7.5457,2134.26165,2021-08-04,False
6 HK Equity,2021-12-31,661.0,3631.0,1.7013,40.6543,2730.0,3438.0,7.159,2134.26165,2022-03-16,False
6 HK Equity,2022-06-30,598.0,2871.0,1.35,40.6511,2973.0,3361.0,7.5147,2134.26165,2022-08-03,False
6 HK Equity,2022-12-31,667.0,2778.0,1.3055,40.7107,2499.0,3239.0,6.5072,2131.10515,2023-03-15,False
6 HK Equity,2023-06-30,662.0,2959.0,1.39,41.4306,2330.0,3274.0,6.5546,2131.10515,2023-08-02,False
6 HK Equity,2023-12-31,630.0,3044.0,1.4284,41.5989,2947.0,3101.0,6.8368,2131.10515,2024-03-20,False
6 HK Equity,2024-06-30,454.0,3006.0,1.41,40.6188,2164.0,2866.0,6.92,2131.10515,2024-08-14,False
6 HK Equity,2024-12-31,465.0,3113.0,1.4607,40.8596,2737.0,2509.0,6.9602,2131.10515,2025-03-19,False
6 HK Equity,2025-06-30,352.0,3042.0,1.43,41.7234,2266.0,3771.0,7.015,2131.10515,2025-08-13,False
6 HK Equity,2025-12-31,419.0,3194.0,1.4988,42.5718,3048.0,3320.0,7.0146,2131.10515,2026-03-18,False
6 HK Equity,2026-06-30,298.0,14704.0,6.9,48.3927,2480.0,2770.0,18.6392,2131.10515,2026-08-12,False
6160 HK Equity,2017-06-30,,-111.168,-0.22,0.4929,-87.597,152.728,,,2017-08-09,False
6160 HK Equity,2017-12-31,,18.063,0.0317,1.1313,100.349,18.444,,,2018-02-28,False
6160 HK Equity,2018-06-30,85.348,-261.483,-0.38,1.7293,-221.638,60.534,-33.142,,2018-08-09,False
6160 HK Equity,2018-12-31,112.872,-412.286,-0.5447,2.2405,-326.079,198.4,-55.9374,773.71,2019-02-27,False
6160 HK Equity,2019-06-30,321.179,-253.21,-0.33,2.0017,-218.076,121.058,-48.1011,778.38659,2019-08-08,False
6160 HK Equity,2019-12-31,107.033,-695.418,-0.8856,1.2007,-532.193,277.342,-70.2321,793.93898,2020-03-02,False
6160 HK Equity,2020-06-30,117.694,-698.937,-0.69,2.4989,-604.886,361.769,-68.1807,1011.13328,2020-08-07,False
6160 HK Equity,2020-12-31,191.18,-897.969,-0.7726,3.2492,-560.103,561.964,-66.1047,1182.08112,2021-02-26,False
6160 HK Equity,2021-06-30,755.864,-413.846,-0.35,2.9943,-295.171,680.38,-42.7088,1199.77953,2021-08-05,False
6160 HK Equity,2021-12-31,420.419,-999.508,-0.8187,4.6771,-938.69,694.644,-27.9534,1215.53734,2022-02-25,False
6160 HK Equity,2022-06-30,648.198,-1005.723,-0.75,3.9289,-616.522,632.645,-45.0142,1228.37271,2022-08-04,False
6160 HK Equity,2022-12-31,767.723,-998.092,-0.7409,3.2322,-880.097,596.675,-37.7141,1235.11748,2023-02-27,False
6160 HK Equity,2023-06-30,1043.062,-729.568,-0.54,2.7601,-857.665,677.807,-37.9659,1255.76596,2023-08-02,False
6160 HK Equity,2023-12-29,,,,,,,,1244.44236,2024-02-26,False
6160 HK Equity,2024-06-30,1680.818,-371.555,-0.27,2.4761,-404.16,1089.984,,1259.74117,2024-08-07,False
6160 HK Equity,2024-12-31,2117.8505,-292.3853,-0.2112,2.3872,235.1102,1069.9895,,1272.27906,2025-02-27,False
6160 HK Equity,2025-06-30,2432.579,95.59,0.07,2.64,307.68,1025.675,-5.515,1424.802,2025-08-06,False
6160 HK Equity,2025-12-31,2907.0077,141.9234,0.0989,3.0421,1706.9205,1100.8623,6.218,1425.62255,2026-02-26,False
6160 HK Equity,2026-06-30,3218.509,464.364,0.32,3.5215,664.156,1143.212,13.5565,1426.36385,2026-08-05,False
6181 HK Equity,2024-06-30,3520.185,587.812,4.1103,,63.125,409.375,,88.50196,2024-08-30,False
